Elevator call,4.993816266,-6,78,0,-1
Elevator call,18.77917039,-9,-7,0,-1
Elevator call,19.38707866,-1,5,0,-1
Elevator call,20.32751752,-1,-5,0,-1
Elevator call,27.99997326,-1,55,0,-1
Elevator call,29.91723962,-2,64,0,-1
Elevator call,38.28582116,-4,68,0,-1
Elevator call,39.19202924,-4,6,0,-1
Elevator call,39.6971041,0,95,0,-1
Elevator call,49.43307426,-2,-4,0,-1
Elevator call,54.19643679,-6,8,0,-1
Elevator call,57.4053197,-3,7,0,-1
Elevator call,63.05259876,-5,-1,0,-1
Elevator call,79.37736412,-3,85,0,-1
Elevator call,89.4285159,-5,19,0,-1
Elevator call,92.15048695,-9,40,0,-1
Elevator call,96.61997032,-6,39,0,-1
Elevator call,108.6420489,-2,44,0,-1
Elevator call,111.6270815,-3,-8,0,-1
Elevator call,116.7206903,-2,67,0,-1
Elevator call,117.9341393,-2,70,0,-1
Elevator call,133.3453959,-9,47,0,-1
Elevator call,134.003558,-6,98,0,-1
Elevator call,140.5209525,-6,54,0,-1
Elevator call,142.0780896,-8,13,0,-1
Elevator call,146.7629329,0,73,0,-1
Elevator call,147.4439262,-7,67,0,-1
Elevator call,151.6163013,-6,0,0,-1
Elevator call,159.1776651,0,7,0,-1
Elevator call,170.1571219,-6,51,0,-1
Elevator call,173.2539258,62,87,0,-1
Elevator call,174.9139487,-4,48,0,-1
Elevator call,177.914669,-2,10,0,-1
Elevator call,179.4121157,-2,26,0,-1
Elevator call,188.6936022,-6,-7,0,-1
Elevator call,197.442433,-7,75,0,-1
Elevator call,202.6306173,-2,0,0,-1
Elevator call,203.2352417,-8,38,0,-1
Elevator call,209.3508155,27,-4,0,-1
Elevator call,209.9785016,-3,4,0,-1
Elevator call,210.9063053,94,-2,0,-1
Elevator call,211.3293187,-2,37,0,-1
Elevator call,217.2229099,-9,49,0,-1
Elevator call,218.0743446,52,87,0,-1
Elevator call,219.8159878,-9,36,0,-1
Elevator call,220.7687355,93,-4,0,-1
Elevator call,224.3119838,-5,-8,0,-1
Elevator call,231.5665188,10,62,0,-1
Elevator call,238.4981901,-3,-2,0,-1
Elevator call,249.1457817,-1,20,0,-1
Elevator call,249.4715393,-5,0,0,-1
Elevator call,254.5034433,-3,43,0,-1
Elevator call,255.1145315,-5,15,0,-1
Elevator call,257.2984921,-3,-9,0,-1
Elevator call,260.3834918,-8,22,0,-1
Elevator call,266.894697,81,-5,0,-1
Elevator call,270.3465009,-3,-4,0,-1
Elevator call,272.4308394,-9,91,0,-1
Elevator call,278.807361,-5,26,0,-1
Elevator call,285.4590042,-4,82,0,-1
Elevator call,299.0623869,-9,34,0,-1
Elevator call,303.5884504,-4,49,0,-1
Elevator call,305.1612057,-9,7,0,-1
Elevator call,307.1772882,-4,52,0,-1
Elevator call,310.1052389,38,-3,0,-1
Elevator call,310.2471598,-8,16,0,-1
Elevator call,310.4366008,9,-5,0,-1
Elevator call,310.6589569,-2,-5,0,-1
Elevator call,314.4656937,-8,-6,0,-1
Elevator call,318.6388016,-5,20,0,-1
Elevator call,326.5863964,-7,-2,0,-1
Elevator call,334.8964003,-6,6,0,-1
Elevator call,338.345511,-8,14,0,-1
Elevator call,346.0955137,-8,39,0,-1
Elevator call,361.6454981,-7,63,0,-1
Elevator call,363.8472275,-5,-3,0,-1
Elevator call,381.3197156,-7,14,0,-1
Elevator call,388.5150303,-4,58,0,-1
Elevator call,394.2587745,-2,-6,0,-1
Elevator call,394.956887,-9,-2,0,-1
Elevator call,396.0105324,-7,95,0,-1
